时间(s),压力(mmHg)
32.298,155.00
32.409,155.00
32.506,155.00
32.602,155.00
32.697,155.00
32.809,155.00
32.905,155.00
33.001,155.00
33.097,155.00
33.209,155.00
33.304,155.00
33.400,155.00
33.496,155.00
33.608,155.00
33.704,155.00
33.800,155.00
33.911,155.00
34.007,155.00
34.103,155.00
34.199,155.00
34.310,155.00
34.407,155.00
34.502,155.00
34.599,155.00
34.711,155.00
34.806,155.00
34.902,155.00
34.998,155.00
35.110,155.00
35.206,155.00
35.302,155.00
35.398,155.00
35.509,155.00
35.605,155.00
35.700,155.00
35.796,155.00
35.908,155.00
36.004,155.00
36.100,155.00
36.196,155.00
36.308,155.00
36.404,155.00
36.500,155.00
36.611,155.00
36.707,155.00
36.803,155.00
36.899,156.00
37.010,157.00
37.107,159.00
37.203,161.00
37.299,162.00
37.411,164.00
37.506,165.00
37.602,167.00
37.698,168.00
37.810,170.00
37.905,171.00
38.002,172.00
38.098,174.00
38.209,175.00
38.305,176.00
38.400,178.00
38.497,179.00
38.609,180.00
38.704,182.00
38.801,183.00
38.911,184.00
39.008,185.00
39.104,186.00
39.200,188.00
39.311,189.00
39.408,190.00
39.503,191.00
39.599,192.00
39.711,193.00
39.806,194.00
39.902,196.00
39.999,197.00
40.110,198.00
40.206,199.00
40.302,200.00
40.398,201.00
40.510,202.00
40.606,203.00
40.702,204.00
40.797,205.00
40.909,206.00
41.006,207.00
41.101,209.00
41.196,209.00
41.308,211.00
41.404,212.00
41.500,212.00
41.611,213.00
41.708,214.00
41.804,214.00
41.899,214.00
42.011,214.00
42.107,214.00
42.204,214.00
42.299,214.00
42.411,214.00
42.506,214.00
42.603,214.00
42.699,214.00
42.810,214.00
42.906,214.00
43.002,214.00
43.098,214.00
43.211,214.00
43.306,214.00
43.402,214.00
43.497,214.00
43.609,214.00
43.705,214.00
43.801,214.00
43.912,214.00
44.008,214.00
44.104,214.00
44.201,214.00
44.312,214.00
44.408,214.00
44.504,214.00
44.599,214.00
44.711,214.00
44.808,214.00
44.904,214.00
44.999,214.00
45.111,214.00
45.206,214.00
45.303,214.00
45.399,214.00
45.510,215.00
45.606,214.00
45.702,214.00
45.813,214.00
45.910,214.00
46.005,214.00
46.102,214.00
46.213,214.00
46.309,214.00
46.405,214.00
46.501,215.00
46.612,214.00
46.709,214.00
46.805,214.00
46.900,214.00
47.012,214.00
47.108,214.00
47.205,214.00
47.300,214.00
47.412,214.00
47.507,214.00
47.603,214.00
47.699,214.00
47.812,214.00
47.906,214.00
48.002,214.00
48.099,214.00
48.210,214.00
48.306,214.00
48.402,214.00
48.513,214.00
48.610,214.00
48.705,214.00
48.801,214.00
48.913,215.00
49.009,214.00
49.106,214.00
49.201,214.00
49.312,214.00
49.409,214.00
49.504,215.00
49.600,214.00
49.712,214.00
49.808,214.00
49.905,214.00
49.999,214.00
50.112,214.00
50.207,214.00
50.303,214.00
50.399,214.00
50.511,214.00
50.607,214.00
50.703,214.00
50.814,214.00
50.910,214.00
51.006,214.00
51.102,214.00
51.213,214.00
51.309,214.00
51.406,214.00
51.502,214.00
51.614,214.00
51.709,214.00
51.805,214.00
51.900,214.00
52.013,214.00
52.108,214.00
52.205,214.00
52.300,214.00
52.412,214.00
52.508,214.00
52.604,214.00
52.715,214.00
52.811,214.00
52.908,214.00
53.003,214.00
53.114,215.00
53.211,214.00
53.306,214.00
53.402,214.00
53.514,214.00
53.610,214.00
53.706,214.00
53.802,214.00
53.913,214.00
54.009,214.00
54.106,214.00
54.201,214.00
54.313,214.00
54.408,214.00
54.505,214.00
54.601,214.00
54.712,214.00
54.808,214.00
54.904,214.00
55.015,215.00
55.111,214.00
55.208,214.00
55.303,214.00
55.415,214.00
55.511,214.00
55.606,214.00
55.703,214.00
55.815,214.00
55.911,214.00
56.006,214.00
56.102,214.00
56.214,214.00
56.310,214.00
56.406,214.00
56.502,214.00
56.613,214.00
56.709,214.00
56.805,214.00
56.902,215.00
57.014,217.00
57.109,218.00
57.205,219.00
57.316,221.00
57.413,222.00
57.508,224.00
57.605,225.00
57.715,227.00
57.811,228.00
57.907,229.00
58.003,231.00
58.115,232.00
58.210,233.00
58.307,234.00
58.403,236.00
58.515,237.00
58.611,238.00
58.706,239.00
58.802,240.00
58.914,242.00
59.011,243.00
59.105,244.00
59.202,245.00
59.313,246.00
59.409,248.00
59.505,248.00
59.601,250.00
59.713,251.00
59.809,252.00
59.904,253.00
60.016,254.00
60.112,256.00
60.208,257.00
60.304,258.00
60.415,260.00
60.512,261.00
60.608,263.00
60.703,264.00
60.816,266.00
60.912,267.00
61.007,269.00
61.103,270.00
61.214,270.00
61.310,277.00
61.406,273.00
61.502,274.00
61.613,275.00
61.710,277.00
61.805,279.00
61.917,281.00
62.013,283.00
62.109,286.00
62.205,343.00
62.316,345.00
62.413,347.00
62.508,348.00
62.605,349.00
62.716,349.00
62.812,350.00
62.908,350.00
63.003,349.00
63.115,349.00
63.212,350.00
63.307,350.00
63.418,350.00
63.515,351.00
63.611,351.00
63.707,351.00
63.818,351.00
63.914,352.00
64.010,353.00
64.106,353.00
64.217,353.00
64.314,354.00
64.409,354.00
64.506,355.00
64.617,356.00
64.713,355.00
64.809,356.00
64.905,357.00
65.017,358.00
65.112,359.00
65.208,360.00
65.304,361.00
65.417,361.00
65.511,361.00
65.608,362.00
65.723,362.00
65.816,362.00
65.911,362.00
66.007,363.00
66.119,362.00
66.215,362.00
66.310,363.00
66.406,362.00
66.519,362.00
66.614,363.00
66.710,362.00
66.806,363.00
66.917,360.00
67.014,360.00
67.109,360.00
67.206,361.00
67.318,360.00
67.413,361.00
67.510,360.00
67.605,360.00
67.716,360.00
67.813,360.00
67.908,361.00
68.020,360.00
68.116,359.00
68.212,360.00
68.308,360.00
68.420,360.00
68.515,360.00
68.612,360.00
68.707,360.00
68.819,361.00
68.915,362.00
69.011,362.00
69.107,362.00
69.218,363.00
69.314,363.00
69.410,363.00
69.506,363.00
69.618,363.00
69.714,363.00
69.810,363.00
69.921,363.00
70.017,363.00
70.113,363.00
70.209,363.00
70.320,363.00
70.417,363.00
70.513,363.00
70.609,363.00
70.721,361.00
70.815,361.00
70.912,361.00
71.008,360.00
71.120,361.00
71.216,360.00
71.312,360.00
71.407,360.00
71.518,361.00
71.614,361.00
71.711,361.00
71.807,360.00
71.918,360.00
72.014,360.00
72.112,360.00
72.206,360.00
72.318,361.00
72.413,361.00
72.510,360.00
72.621,361.00
72.718,362.00
72.813,362.00
72.909,363.00
73.021,363.00
73.117,363.00
73.213,363.00
73.309,363.00
73.420,363.00
73.516,363.00
73.612,363.00
73.707,363.00
73.819,363.00
73.915,363.00
74.012,363.00
74.108,363.00
74.219,363.00
74.315,363.00
74.411,363.00
74.506,362.00
74.619,363.00
74.715,363.00
74.810,362.00
74.921,362.00
75.017,361.00
75.113,361.00
75.209,360.00
75.321,361.00
75.418,361.00
75.513,360.00
75.608,360.00
75.721,360.00
75.816,361.00
75.912,360.00
76.009,360.00
76.119,361.00
76.216,361.00
76.312,360.00
76.407,361.00
76.519,361.00
76.615,360.00
76.711,361.00
76.822,361.00
76.919,362.00
77.015,362.00
77.111,363.00
77.222,363.00
77.319,363.00
77.414,363.00
77.509,363.00
77.622,363.00
77.717,363.00
77.813,363.00
77.909,363.00
78.021,363.00
78.117,363.00
78.213,363.00
78.309,363.00
78.421,363.00
78.516,363.00
78.612,363.00
78.709,362.00
78.820,362.00
78.917,361.00
79.013,360.00
79.123,360.00
79.220,360.00
79.315,361.00
79.411,361.00
79.523,361.00
79.619,360.00
79.714,361.00
79.811,361.00
79.922,360.00
80.018,361.00
80.115,361.00
80.210,360.00
80.322,361.00
80.418,361.00
80.513,360.00
80.610,361.00
80.723,362.00
80.817,362.00
80.913,363.00
81.009,363.00
81.121,363.00
81.217,363.00
81.312,363.00
81.408,363.00
81.520,362.00
81.616,359.00
81.712,355.00
81.823,352.00
81.919,349.00
82.015,282.00
82.111,270.00
82.223,261.00
82.319,253.00
82.414,246.00
82.511,239.00
82.622,232.00
82.718,225.00
82.814,218.00
82.910,211.00
83.021,204.00
83.118,196.00
83.213,189.00
83.325,181.00
83.421,174.00
83.517,166.00
83.613,159.00
83.725,151.00
83.820,144.00
83.916,136.00
84.012,129.00
84.124,122.00
84.220,115.00
84.315,108.00
84.412,102.00
84.524,96.00
84.619,91.00
84.715,85.00
84.811,81.00
84.923,76.00
85.019,72.00
85.114,68.00
85.210,64.00
85.322,60.00
85.418,57.00
85.514,54.00
85.625,51.00
85.722,48.00
85.818,46.00
85.913,43.00
86.026,41.00
86.121,39.00
86.217,37.00
86.312,35.00
86.426,33.00
86.520,31.00
86.616,30.00
86.713,28.00
86.823,27.00
86.922,25.00
87.016,24.00
87.127,23.00
87.223,21.00
87.319,20.00
87.415,19.00
87.527,18.00
87.622,17.00
87.719,16.00
87.814,15.00
87.926,15.00
88.022,14.00
88.119,13.00
88.213,12.00
88.326,12.00
88.422,11.00
88.517,10.00
88.628,10.00
88.725,9.00
88.820,9.00
88.916,8.00
89.028,8.00
89.125,7.00
89.220,7.00
89.316,6.00
89.428,6.00
89.523,6.00
89.620,5.00
89.715,5.00
89.829,5.00
89.924,5.00
90.020,4.00
90.116,4.00
90.226,4.00
90.323,4.00
90.418,3.00
90.514,3.00
90.626,3.00
90.722,3.00
90.818,3.00
90.914,2.00
91.026,2.00
91.122,2.00
91.217,2.00
91.329,2.00
91.425,2.00
91.520,2.00
91.617,2.00
91.728,1.00
91.824,1.00
91.920,1.00
92.017,1.00
92.128,1.00
92.223,1.00
92.321,1.00
92.415,1.00
92.527,1.00
92.623,1.00
92.719,1.00
92.815,1.00
92.928,1.00
93.022,1.00
93.118,1.00
93.215,0.00
93.327,0.00
93.422,0.00
93.518,0.00
93.629,0.00
93.725,0.00
93.822,0.00
93.918,0.00
94.029,0.00
94.125,0.00
94.221,0.00
94.317,0.00
94.428,0.00
94.524,0.00
94.620,0.00
94.716,0.00
94.828,0.00
94.923,0.00
95.020,0.00
95.116,0.00
95.227,0.00
95.323,0.00
95.419,0.00
95.530,0.00
95.627,0.00
95.723,0.00
95.818,0.00
95.931,0.00
96.026,0.00
96.122,0.00
96.217,0.00
96.330,0.00
96.426,0.00
96.521,0.00
96.618,0.00
96.730,0.00
96.825,0.00
96.920,0.00
97.016,0.00
97.128,0.00
97.224,0.00
97.321,0.00
97.417,0.00
97.527,0.00
97.623,0.00
97.719,0.00
97.831,0.00
97.927,0.00
98.023,0.00
98.119,0.00
98.230,0.00
98.327,0.00
98.423,0.00
98.518,0.00
98.630,0.00
98.726,0.00
98.822,0.00
98.917,0.00
99.029,0.00
99.126,0.00
99.221,0.00
99.317,0.00
99.429,0.00
99.524,0.00
99.620,0.00
99.718,0.00
99.828,0.00
99.924,0.00
100.020,0.00
100.131,0.00
100.227,0.00
100.323,0.00
100.419,0.00
100.531,0.00
100.627,0.00
100.723,0.00
100.820,0.00
100.931,0.00
101.026,0.00
101.122,0.00
101.218,0.00
101.330,0.00
101.426,0.00
101.522,0.00
101.618,0.00
101.730,0.00
101.826,0.00
101.922,0.00
102.017,0.00
102.129,0.00
102.225,0.00
102.321,0.00
102.417,0.00
102.528,0.00
102.625,0.00
102.720,0.00
102.831,0.00
102.927,0.00
103.023,0.00
103.119,0.00
103.231,0.00
103.328,0.00
103.422,0.00
103.518,0.00
103.631,0.00
103.726,0.00
103.823,0.00
103.918,0.00
104.030,0.00
104.126,0.00
104.221,0.00
104.318,0.00
104.429,0.00
104.526,0.00
104.621,0.00
104.717,0.00
104.829,0.00
104.925,0.00
105.021,0.00
105.132,0.00
105.228,0.00
105.324,0.00
105.420,0.00
105.531,0.00
105.627,0.00
105.724,0.00
105.819,0.00
105.932,0.00
106.028,0.00
106.123,0.00
106.219,0.00
106.331,0.00
106.427,0.00
106.523,0.00
106.619,0.00
106.730,0.00
106.826,0.00
106.922,0.00
107.018,0.00
107.130,0.00
107.225,0.00
107.321,0.00
107.432,0.00
107.528,0.00
107.625,0.00
107.721,0.00
107.832,0.00
107.928,0.00
108.024,0.00
108.120,0.00
108.232,0.00
108.327,0.00
108.425,0.00
108.520,0.00
108.631,0.00
108.727,0.00
108.823,0.00
108.919,0.00
109.030,0.00
109.127,0.00
109.223,0.00
109.334,0.00
109.430,0.00
109.526,0.00
109.622,0.00
109.734,0.00
109.830,0.00
109.925,0.00
110.021,0.00
110.133,0.00
110.229,0.00
110.325,0.00
110.421,0.00
110.532,0.00
110.628,0.00
110.724,0.00
110.820,0.00
110.932,0.00
111.028,0.00
111.123,0.00
111.220,0.00
111.331,0.00
111.427,0.00
111.523,0.00
111.634,0.00
111.731,0.00
111.827,0.00
111.922,0.00
112.034,0.00
112.130,0.00
112.227,0.00
112.322,0.00
112.433,0.00
112.529,0.00
112.625,0.00
112.721,0.00
112.833,0.00
112.928,0.00
113.024,0.00
113.120,0.00
113.232,0.00
113.328,0.00
113.425,0.00
113.520,0.00
113.632,0.00
113.727,0.00
113.824,0.00
113.935,0.00
114.031,0.00
114.128,0.00
114.223,0.00
114.335,0.00
114.431,0.00
114.526,0.00
114.622,0.00
114.734,0.00
114.829,0.00
114.926,0.00
115.021,0.00
115.134,0.00
115.230,0.00
115.325,0.00
115.421,0.00
115.533,0.00
115.629,0.00
115.724,0.00
115.836,0.00
115.932,0.00
116.028,0.00
116.124,0.00
116.235,0.00
116.332,0.00
116.427,0.00
116.523,0.00
116.635,0.00
116.730,0.00
116.827,0.00
116.922,0.00
117.034,0.00
117.131,0.00
117.226,0.00
117.322,0.00
117.433,0.00
117.530,0.00
117.625,0.00
117.737,0.00
117.833,0.00
117.928,0.00
118.025,0.00
118.137,0.00
118.233,0.00
118.328,0.00
118.425,0.00
118.536,0.00
118.632,0.00
118.728,0.00
118.823,0.00
118.936,0.00
119.032,0.00
119.127,0.00
119.223,0.00
119.335,0.00
119.430,0.00
119.526,0.00
119.623,0.00
119.734,0.00
119.830,0.00
119.926,0.00
120.037,0.00
120.134,0.00
120.230,0.00
120.326,0.00
120.437,0.00
120.532,0.00
120.628,0.00
120.725,0.00
120.837,0.00
120.932,0.00
121.028,0.00
121.126,0.00
121.236,0.00
121.332,0.00
121.428,0.00
121.524,0.00
121.635,0.00
121.731,0.00
121.828,0.00
121.923,0.00
122.035,0.00
122.131,0.00
122.226,0.00
122.338,0.00
122.434,0.00
122.530,0.00
122.626,0.00
122.737,0.00
122.834,0.00
122.929,0.00
123.025,0.00
123.137,0.00
123.232,0.00
123.329,0.00
123.425,0.00
123.536,0.00
123.633,0.00
123.728,0.00
123.839,0.00
123.936,0.00
124.032,0.00
124.127,0.00
124.240,0.00
124.335,0.00
124.431,0.00
124.527,0.00
124.638,0.00
124.735,0.00
124.831,0.00
124.926,0.00
125.038,0.00
125.134,0.00
125.230,0.00
125.326,0.00
125.437,0.00
125.533,0.00
125.628,0.00
125.724,0.00
125.837,0.00
125.932,0.00
126.028,0.00
126.140,0.00
126.236,0.00
126.332,0.00
126.428,0.00
126.540,0.00
126.635,0.00
126.731,0.00
126.828,0.00
126.939,0.00
127.035,0.00
127.131,0.00
127.227,0.00
127.339,0.00
127.434,0.00
127.530,0.00
127.625,0.00
127.738,0.00
127.834,0.00
127.930,0.00
128.025,0.00
128.137,0.00
128.233,0.00
128.329,0.00
128.425,0.00
128.536,0.00
128.632,0.00
128.728,0.00
128.840,0.00
128.936,0.00
129.032,0.00
129.128,0.00
129.240,0.00
129.335,0.00
129.432,0.00
129.527,0.00
129.639,0.00
129.735,0.00
129.831,0.00
129.926,0.00
130.038,0.00
130.134,0.00
130.230,0.00
130.326,0.00
130.438,0.00
130.534,0.00
130.630,0.00
130.741,0.00
130.838,0.00
130.933,0.00
131.030,0.00
131.140,0.00
131.237,0.00
131.333,0.00
131.429,0.00
131.540,0.00
131.636,0.00
131.732,0.00
131.828,0.00
131.940,0.00
132.036,0.00
132.132,0.00
132.227,0.00
132.339,0.00
132.435,0.00
132.531,0.00
132.627,0.00
132.739,0.00
132.835,0.00
132.931,0.00
133.041,0.00
133.138,0.00
133.235,0.00
133.329,0.00
133.441,0.00
133.538,0.00
133.633,0.00
133.730,0.00
133.841,0.00
133.937,0.00
134.032,0.00
134.128,0.00
134.240,0.00
134.336,0.00
134.431,0.00
134.528,0.00
134.639,0.00
134.736,0.00
134.831,0.00
134.927,0.00
135.039,0.00
135.135,0.00
135.230,0.00
135.327,0.00
135.438,0.00
135.535,0.00
135.630,0.00
135.741,0.00
135.838,0.00
135.933,0.00
136.030,0.00
136.141,0.00
136.239,0.00
136.333,0.00
136.429,0.00
136.541,0.00
136.637,0.00
136.733,0.00
136.828,0.00
136.940,0.00
137.036,0.00
137.132,0.00
137.228,0.00
137.339,0.00
137.435,0.00
137.532,0.00
137.628,0.00
137.739,0.00
137.835,0.00
137.931,0.00
138.042,0.00
138.138,0.00
138.234,0.00
138.330,0.00
138.442,0.00
138.538,0.00
138.635,0.00
138.729,0.00
138.841,0.00
138.937,0.00
139.035,0.00
139.129,0.00
139.241,0.00
139.336,0.00
139.432,0.00
139.528,0.00
139.640,0.00
139.736,0.00
139.832,0.00
139.943,0.00
140.039,0.00
140.136,0.00
140.232,0.00
140.343,0.00
140.438,0.00
140.535,0.00
140.633,0.00
140.742,0.00
140.838,0.00
140.934,0.00
141.030,0.00
141.142,0.00
141.237,0.00
141.333,0.00
141.430,0.00
141.541,0.00
141.638,0.00
141.733,0.00
141.829,0.00
141.940,0.00
142.036,0.00
142.134,0.00
142.244,0.00
142.341,0.00
142.436,0.00
142.532,0.00
142.643,0.00
142.739,0.00
142.835,0.00
142.932,0.00
143.043,0.00
143.139,0.00
143.235,0.00
143.331,0.00
143.443,0.00
143.538,0.00
143.635,0.00
143.730,0.00
143.842,0.00
143.937,0.00
144.033,0.00
144.145,0.00
144.241,0.00
144.338,0.00
144.433,0.00
144.544,0.00
144.641,0.00
144.736,0.00
144.832,0.00
144.945,0.00
145.040,0.00
145.136,0.00
145.232,0.00
145.344,0.00
145.439,0.00
145.535,0.00
145.631,0.00
145.742,0.00
145.839,0.00
145.935,0.00
146.030,0.00
146.143,0.00
146.238,0.00
146.334,0.00
146.430,0.00
146.542,0.00
146.638,0.00
146.733,0.00
146.845,0.00
146.941,0.00
147.037,0.00
147.133,0.00
147.244,0.00
147.341,0.00
147.436,0.00
147.533,0.00
147.644,0.00
147.740,0.00
147.836,0.00
147.933,0.00
148.044,0.00
148.139,0.00
148.235,0.00
148.331,0.00
148.444,0.00
148.539,0.00
148.635,0.00
148.746,0.00
148.842,0.00
148.938,0.00
149.034,0.00
149.146,0.00
149.242,0.00
149.338,0.00
149.433,0.00
149.545,0.00
149.641,0.00
149.737,0.00
149.833,0.00
149.945,0.00
150.041,0.00
150.136,0.00
150.233,0.00
150.344,0.00
150.440,0.00
150.535,0.00
150.632,0.00
150.743,0.00
150.839,0.00
150.935,0.00
151.046,0.00
151.143,0.00
151.238,0.00
151.335,0.00
151.446,0.00
151.542,0.00
151.638,0.00
151.734,0.00
151.846,0.00
151.942,0.00
152.037,0.00
152.133,0.00
152.246,0.00
152.341,0.00
152.437,0.00
152.533,0.00
152.645,0.00
152.740,0.00
152.836,0.00
152.932,0.00
153.044,0.00
153.140,0.00
153.236,0.00
153.332,0.00
153.443,0.00
153.539,0.00
153.635,0.00
153.746,0.00
153.843,0.00
153.939,0.00
154.034,0.00
154.146,0.00
154.242,0.00
154.338,0.00
154.434,0.00
154.545,0.00
154.641,0.00
154.737,0.00
154.834,0.00
154.946,0.00
155.041,0.00
155.136,0.00
155.248,0.00
155.345,0.00
155.440,0.00
155.536,0.00
155.647,0.00
155.744,0.00
155.840,0.00
155.936,0.00
156.047,0.00
156.143,0.00
156.239,0.00
156.335,0.00
156.447,0.00
156.543,0.00
156.638,0.00
156.736,0.00
156.846,0.00
156.942,0.00
157.039,0.00
157.134,0.00
157.247,0.00
157.341,0.00
157.437,0.00
157.533,0.00
157.645,0.00
157.741,0.00
157.837,0.00
157.948,0.00
158.044,0.00
158.140,0.00
158.236,0.00
158.348,0.00
158.443,0.00
158.539,0.00
158.636,0.00
158.746,0.00
158.843,0.00
158.939,0.00
159.035,0.00
159.146,0.00
159.243,0.00
159.339,0.00
159.434,0.00
159.546,0.00
159.642,0.00
159.737,0.00
159.849,0.00
159.946,0.00
160.041,0.00
160.137,0.00
160.250,0.00
160.345,0.00
160.440,0.00
160.537,0.00
160.648,0.00
160.745,0.00
160.840,0.00
160.936,0.00
161.047,0.00
161.143,0.00
161.239,0.00
161.335,0.00
161.447,0.00
161.543,0.00
161.638,0.00
161.734,0.00
161.846,0.00
161.942,0.00
162.038,0.00
162.149,0.00
162.246,0.00
162.341,0.00
162.438,0.00
162.550,0.00
162.645,0.00
162.741,0.00
162.837,0.00
162.949,0.00
163.045,0.00
163.141,0.00
163.252,0.00
163.348,0.00
163.443,0.00
163.540,0.00
163.652,0.00
163.748,0.00
163.843,0.00
163.939,0.00
164.052,0.00
164.146,0.00
164.243,0.00
164.339,0.00
164.450,0.00
164.547,0.00
164.642,0.00
164.739,0.00
164.850,0.00
164.945,0.00
165.042,0.00
165.153,0.00
165.250,0.00
165.345,0.00
165.441,0.00
165.552,0.00
165.649,0.00
165.745,0.00
165.841,0.00
165.952,0.00
166.048,0.00
166.144,0.00
166.240,0.00
166.351,0.00
166.448,0.00
166.543,0.00
166.639,0.00
166.751,0.00
166.847,0.00
166.942,0.00
167.039,0.00
167.150,0.00
167.247,0.00
167.341,0.00
167.454,0.00
167.549,0.00
167.645,0.00
167.741,0.00
167.854,0.00
167.949,0.00
168.045,0.00
168.141,0.00
168.253,0.00
168.348,0.00
168.445,0.00
168.540,0.00
168.652,0.00
168.747,0.00
168.844,0.00
168.940,0.00
169.051,0.00
169.149,0.00
169.243,0.00
169.339,0.00
169.450,0.00
169.546,0.00
169.642,0.00
169.754,0.00
169.851,0.00
169.946,0.00
170.042,0.00
170.154,0.00
170.249,0.00
170.345,0.00
170.441,0.00
170.553,0.00
170.649,0.00
170.746,0.00
170.840,0.00
170.952,0.00
171.049,0.00
171.144,0.00
171.240,0.00
171.352,0.00
171.448,0.00
171.544,0.00
171.639,0.00
171.751,0.00
171.848,0.00
171.943,0.00
172.055,0.00
172.151,0.00
172.246,0.00
172.342,0.00
172.454,0.00
172.551,0.00
172.647,0.00
172.741,0.00
172.853,0.00
172.950,0.00
173.045,0.00
173.142,0.00
173.253,0.00
173.348,0.00
173.445,0.00
173.541,0.00
173.653,0.00
173.748,0.00
173.844,0.00
173.941,0.00
174.052,0.00
174.149,0.00
174.244,0.00
174.355,0.00
174.451,0.00
174.548,0.00
174.643,0.00
174.754,0.00
174.851,0.00
174.946,0.00
175.042,0.00
175.154,0.00
175.250,0.00
175.346,0.00
175.442,0.00
175.553,0.00
175.650,0.00
175.745,0.00
175.841,0.00
175.953,0.00
176.049,0.00
176.144,0.00
176.240,0.00
176.352,0.00
176.448,0.00
176.545,0.00
176.640,0.00
176.752,0.00
176.848,0.00
176.943,0.00
177.055,0.00
177.151,0.00
177.247,0.00
177.343,0.00
177.456,0.00
177.551,0.00
177.646,0.00
177.743,0.00
177.854,0.00
177.950,0.00
178.046,0.00
178.142,0.00
178.257,0.00
178.349,0.00
178.445,0.00
178.541,0.00
178.653,0.00
178.749,0.00
178.845,0.00
178.941,0.00
179.052,0.00
179.148,0.00
179.245,0.00
179.355,0.00
179.451,0.00
179.547,0.00
179.643,0.00
179.755,0.00
179.851,0.00
179.947,0.00
180.043,0.00
180.155,0.00
180.251,0.00
180.347,0.00
180.442,0.00
180.554,0.00
180.650,0.00
180.746,0.00
180.842,0.00
180.955,0.00
181.050,0.00
181.145,0.00
181.241,0.00
181.353,0.00
181.449,0.00
181.545,0.00
181.641,0.00
181.752,0.00
181.848,0.00
181.944,0.00
182.055,0.00
182.151,0.00
182.248,0.00
182.343,0.00
182.456,0.00
182.551,0.00
182.647,0.00
182.743,0.00
182.855,0.00
182.950,0.00
183.046,0.00
183.142,0.00
183.254,0.00
183.349,0.00
183.445,0.00
183.542,0.00
183.653,0.00
183.750,0.00
183.845,0.00
183.941,0.00
184.052,0.00
184.148,0.00
184.246,0.00
184.356,0.00
184.452,0.00
184.548,0.00
184.644,0.00
184.755,0.00
184.852,0.00
184.947,0.00
185.043,0.00
185.155,0.00
185.252,0.00
185.347,0.00
185.442,0.00
185.555,0.00
185.650,0.00
185.746,0.00
185.842,0.00
185.954,0.00
186.050,0.00
186.146,0.00
186.242,0.00
186.354,0.00
186.449,0.00
186.545,0.00
186.656,0.00
186.753,0.00
186.849,0.00
186.944,0.00
187.056,0.00
187.152,0.00
187.248,0.00
187.344,0.00
187.455,0.00
187.552,0.00
187.647,0.00
187.744,0.00
187.855,0.00
187.950,0.00
188.047,0.00
188.142,0.00
188.254,0.00
188.350,0.00
188.446,0.00
188.557,0.00
188.655,0.00
188.749,0.00
188.846,0.00
188.957,0.00
189.053,0.00
189.150,0.00
189.245,0.00
189.357,0.00
189.453,0.00
189.548,0.00
189.644,0.00
189.756,0.00
189.852,0.00
189.948,0.00
190.043,0.00
190.156,0.00
190.252,0.00
190.347,0.00
190.443,0.00
190.555,0.00
190.651,0.00
190.747,0.00
190.843,0.00
