时间(s),压力(mmHg)
210.699,0.00
210.810,0.00
210.906,0.00
211.002,0.00
211.098,0.00
211.209,0.00
211.306,0.00
211.402,0.00
211.497,0.00
211.609,0.00
211.705,0.00
211.800,0.00
211.897,0.00
212.009,0.00
212.104,0.00
212.201,0.00
212.296,0.00
212.408,0.00
212.504,0.00
212.599,0.00
212.696,0.00
212.808,0.00
212.903,0.00
212.999,0.00
213.110,0.00
213.207,0.00
213.302,0.00
213.399,0.00
213.510,0.00
213.606,0.00
213.702,0.00
213.798,0.00
213.909,0.00
214.005,0.00
214.101,0.00
214.197,0.00
214.310,0.00
214.405,0.00
214.501,0.00
214.597,0.00
214.708,0.00
214.805,0.00
214.900,0.00
215.011,0.00
215.108,0.00
215.203,0.00
215.300,0.00
215.411,0.00
215.507,0.00
215.603,0.00
215.699,0.00
215.811,0.00
215.907,0.00
216.002,0.00
216.099,0.00
216.210,0.00
216.306,0.00
216.402,0.00
216.498,0.00
216.609,0.00
216.705,0.00
216.802,0.00
216.898,0.00
217.008,0.00
217.105,0.00
217.201,0.00
217.312,0.00
217.408,0.00
217.504,0.00
217.601,0.00
217.711,0.00
217.807,0.00
217.903,0.00
218.000,0.00
218.111,0.00
218.207,0.00
218.303,0.00
218.399,0.00
218.511,0.00
218.606,0.00
218.702,0.00
218.799,0.00
218.911,0.00
219.006,0.00
219.102,0.00
219.198,0.00
219.309,0.00
219.405,0.00
219.501,0.00
219.613,0.00
219.709,0.00
219.805,0.00
219.900,0.00
220.013,0.00
220.108,0.00
220.204,0.00
220.301,0.00
220.412,0.00
220.508,0.00
220.603,0.00
220.699,0.00
220.811,0.00
220.907,0.00
221.003,0.00
221.099,0.00
221.211,0.00
221.307,0.00
221.402,0.00
221.513,0.00
221.610,0.00
221.706,0.00
221.802,0.00
221.913,0.00
222.009,0.00
222.105,0.00
222.201,0.00
222.312,0.00
222.409,0.00
222.504,0.00
222.602,0.00
222.712,0.00
222.808,0.00
222.904,0.00
223.000,0.00
223.111,0.00
223.208,0.00
223.304,0.00
223.399,0.00
223.510,0.00
223.608,0.00
223.702,0.00
223.798,0.00
223.911,0.00
224.007,0.00
224.102,0.00
224.213,0.00
224.309,0.00
224.406,0.00
224.501,0.00
224.613,0.00
224.710,0.00
224.805,0.00
224.901,0.00
225.013,0.00
225.109,0.00
225.205,0.00
225.301,0.00
225.412,0.00
225.508,0.00
225.603,0.00
225.700,0.00
225.811,0.00
225.907,0.00
226.004,0.00
226.099,0.00
226.211,0.00
226.307,0.00
226.402,0.00
226.514,0.00
226.610,0.00
226.707,0.00
226.801,0.00
226.913,0.00
227.010,0.00
227.106,0.00
227.202,0.00
227.313,0.00
227.409,0.00
227.505,0.00
227.601,0.00
227.712,0.00
227.808,0.00
227.904,0.00
228.000,0.00
228.113,0.00
228.208,0.00
228.303,0.00
228.400,0.00
228.512,0.00
228.607,0.00
228.704,0.00
228.799,0.00
228.911,0.00
229.006,0.00
229.102,0.00
229.214,0.00
229.310,0.00
229.406,0.00
229.502,0.00
229.614,0.00
229.710,0.00
229.805,0.00
229.901,0.00
230.013,0.00
230.109,0.00
230.205,0.00
230.301,0.00
230.413,0.00
230.509,0.00
230.605,0.00
230.700,0.00
230.812,0.00
230.908,0.00
231.004,0.00
231.100,0.00
231.211,0.00
231.307,0.00
231.404,0.00
231.514,0.00
231.611,0.00
231.707,0.00
231.803,0.00
231.914,0.00
232.010,0.00
232.106,0.00
232.202,0.00
232.314,0.00
232.410,0.00
232.505,0.00
232.601,0.00
232.714,0.00
232.808,0.00
232.905,0.00
233.000,0.00
233.113,0.00
233.209,0.00
233.305,0.00
233.415,0.00
233.512,0.00
233.607,0.00
233.704,0.00
233.816,0.00
233.911,0.00
234.007,0.00
234.103,0.00
234.215,0.00
234.311,0.00
234.406,0.00
234.503,0.00
234.614,0.00
234.710,0.00
234.806,0.00
234.902,0.00
235.014,0.00
235.109,0.00
235.206,0.00
235.301,0.00
235.413,0.00
235.509,0.00
235.605,0.00
235.716,0.00
235.812,0.00
235.910,0.00
236.004,0.00
236.115,0.00
236.211,0.00
236.307,0.00
236.404,0.00
236.515,0.00
236.612,0.00
236.707,0.00
236.803,0.00
236.915,0.00
237.010,0.00
237.106,0.00
237.203,0.00
237.315,0.00
237.410,0.00
237.506,0.00
237.617,0.00
237.714,0.00
237.810,0.00
237.905,0.00
238.016,0.00
238.112,0.00
238.209,0.00
238.304,0.00
238.416,0.00
238.512,0.00
238.608,0.00
238.704,0.00
238.816,0.00
238.911,0.00
239.007,0.00
239.104,0.00
239.215,0.00
239.311,0.00
239.407,0.00
239.503,0.00
239.614,0.00
239.710,0.00
239.806,0.00
239.917,0.00
240.013,0.00
240.110,0.00
240.206,0.00
240.317,0.00
240.413,0.00
240.510,0.00
240.605,0.00
240.717,0.00
240.813,0.00
240.908,0.00
241.004,0.00
241.116,0.00
241.212,0.00
241.307,0.00
241.405,0.00
241.516,0.00
241.611,0.00
241.708,0.00
241.819,0.00
241.915,0.00
242.011,0.00
242.106,0.00
242.219,0.00
242.315,0.00
242.411,0.00
242.507,0.00
242.618,0.00
242.714,0.00
242.811,0.00
242.906,0.00
243.017,0.00
243.113,0.00
243.209,0.00
243.305,0.00
243.417,0.00
243.512,0.00
243.609,0.00
243.720,0.00
243.816,0.00
243.913,0.00
244.008,0.00
244.119,0.00
244.215,0.00
244.311,0.00
244.408,0.00
244.519,0.00
244.615,0.00
244.711,0.00
244.807,0.00
244.919,0.00
245.014,0.00
245.110,0.00
245.206,0.00
245.318,0.00
245.414,0.00
245.510,0.00
245.605,0.00
245.717,0.00
245.813,0.00
245.909,0.00
246.020,0.00
246.117,0.00
246.213,0.00
246.308,0.00
246.420,0.00
246.517,0.00
246.612,0.00
246.708,0.00
246.820,0.00
246.916,0.00
247.011,0.00
247.107,0.00
247.219,0.00
247.315,0.00
247.411,0.00
247.507,0.00
247.618,0.00
247.714,0.00
247.810,0.00
247.907,0.00
248.018,0.00
248.113,0.00
248.210,0.00
248.306,0.00
248.418,0.00
248.513,0.00
248.609,0.00
248.720,0.00
248.816,0.00
248.913,0.00
249.009,0.00
249.120,0.00
249.216,0.00
249.312,0.00
249.408,0.00
249.520,0.00
249.616,0.00
249.711,0.00
249.809,0.00
249.919,0.00
250.014,0.00
250.111,0.00
250.206,0.00
250.319,0.00
250.414,0.00
250.510,0.00
250.621,0.00
250.717,0.00
250.813,0.00
250.909,0.00
251.021,0.00
251.117,0.00
251.213,0.00
251.309,0.00
251.421,0.00
251.516,0.00
251.613,0.00
251.708,0.00
251.820,0.00
251.916,0.00
252.012,0.00
252.108,0.00
252.219,0.00
252.316,0.00
252.411,0.00
252.507,0.00
252.620,0.00
252.714,0.00
252.811,0.00
252.922,0.00
253.019,0.00
253.114,0.00
253.210,0.00
253.321,0.00
253.417,0.00
253.513,0.00
253.610,0.00
253.721,0.00
253.817,0.00
253.913,0.00
254.009,0.00
254.120,0.00
254.216,0.00
254.312,0.00
254.408,0.00
254.520,0.00
254.616,0.00
254.711,0.00
254.823,0.00
254.920,0.00
255.015,0.00
255.111,0.00
255.223,0.00
255.319,0.00
255.414,0.00
255.511,0.00
255.622,0.00
255.718,0.00
255.813,0.00
255.910,0.00
256.023,0.00
256.117,0.00
256.214,0.00
256.310,0.00
256.421,0.00
256.517,0.00
256.613,0.00
256.724,0.00
256.821,0.00
256.917,0.00
257.012,0.00
257.124,0.00
257.220,0.00
257.316,0.00
257.411,0.00
257.523,0.00
257.619,0.00
257.716,0.00
257.811,0.00
257.923,0.00
258.019,0.00
258.114,0.00
258.211,0.00
258.322,0.00
258.418,0.00
258.514,0.00
258.610,0.00
258.722,0.00
258.818,0.00
258.914,0.00
259.024,0.00
259.121,0.00
259.217,0.00
259.313,0.00
259.425,0.00
259.520,0.00
259.617,0.00
259.712,0.00
259.824,0.00
259.920,0.00
260.015,0.00
260.111,0.00
260.224,0.00
260.320,0.00
260.415,0.00
260.511,0.00
260.622,0.00
260.718,0.00
260.815,0.00
260.926,0.00
261.022,0.00
261.118,0.00
261.214,0.00
261.325,0.00
261.423,0.00
261.517,0.00
261.613,0.00
261.725,0.00
261.821,0.00
261.919,0.00
262.013,0.00
262.125,0.00
262.220,0.00
262.316,0.00
262.412,0.00
262.524,0.00
262.620,0.00
262.715,0.00
262.812,0.00
262.923,0.00
263.019,0.00
263.115,0.00
263.226,0.00
263.322,0.00
263.419,0.00
263.514,0.00
263.626,0.00
263.722,0.00
263.818,0.00
263.914,0.00
264.025,0.00
264.121,0.00
264.217,0.00
264.314,0.00
264.425,0.00
264.521,0.00
264.616,0.00
264.713,0.00
264.824,0.00
264.920,0.00
265.017,0.00
265.127,0.00
265.223,0.00
265.319,0.00
265.416,0.00
265.526,0.00
265.623,0.00
265.718,0.00
265.814,0.00
265.927,0.00
266.022,0.00
266.118,0.00
266.214,0.00
266.327,0.00
266.422,0.00
266.517,0.00
266.614,0.00
266.725,0.00
266.821,0.00
266.917,0.00
267.028,0.00
267.125,0.00
267.220,0.00
267.316,0.00
267.428,0.00
267.524,0.00
267.620,0.00
267.716,0.00
267.828,0.00
267.923,0.00
268.019,0.00
268.115,0.00
268.228,0.00
268.322,0.00
268.419,0.00
268.514,0.00
268.626,0.00
268.723,0.00
268.818,0.00
268.913,0.00
269.026,0.00
269.122,0.00
269.217,0.00
269.328,0.00
269.425,0.00
269.522,0.00
269.617,0.00
269.728,0.00
269.824,0.00
269.920,0.00
270.016,0.00
270.128,0.00
270.224,0.00
270.319,0.00
270.416,0.00
270.527,0.00
270.624,0.00
270.719,0.00
270.815,0.00
270.928,0.00
271.023,0.00
271.119,0.00
271.215,0.00
271.327,0.00
271.422,0.00
271.517,0.00
271.614,0.00
271.725,0.00
271.821,0.00
271.918,0.00
272.029,0.00
272.125,0.00
272.221,0.00
272.317,0.00
272.429,0.00
272.525,0.00
272.620,0.00
272.717,0.00
272.828,0.00
272.924,0.00
273.019,0.00
273.116,0.00
273.227,0.00
273.324,0.00
273.418,0.00
273.515,0.00
273.627,0.00
273.722,0.00
273.818,0.00
273.915,0.00
274.026,0.00
274.122,0.00
274.218,0.00
274.329,0.00
274.425,0.00
274.521,0.00
274.617,0.00
274.729,0.00
274.825,0.00
274.920,0.00
275.017,0.00
275.128,0.00
275.225,0.00
275.320,0.00
275.416,0.00
275.528,0.00
275.624,0.00
275.720,0.00
275.816,0.00
275.927,0.00
276.023,0.00
276.119,0.00
276.231,0.00
276.327,0.00
276.423,0.00
276.519,0.00
276.630,0.00
276.727,0.00
276.823,0.00
276.918,0.00
277.030,0.00
277.125,0.00
277.222,0.00
277.318,0.00
277.429,0.00
277.525,0.00
277.621,0.00
277.717,0.00
277.828,0.00
277.924,0.00
278.020,0.00
278.116,0.00
278.228,0.00
278.324,0.00
278.419,0.00
278.531,0.00
278.627,0.00
278.723,0.00
278.819,0.00
278.931,0.00
279.027,0.00
279.122,0.00
279.218,0.00
279.330,0.00
279.426,0.00
279.522,0.00
279.618,0.00
279.730,0.00
279.825,0.00
279.922,0.00
280.017,0.00
280.129,0.00
280.225,0.00
280.321,0.00
280.416,0.00
280.528,0.00
280.624,0.00
280.720,0.00
280.832,0.00
280.928,0.00
281.023,0.00
281.119,0.00
281.232,0.00
281.327,0.00
281.423,0.00
281.519,0.00
281.630,0.00
281.727,0.00
281.823,0.00
281.918,0.00
282.030,0.00
282.126,0.00
282.222,0.00
282.318,0.00
282.430,0.00
282.525,0.00
282.621,0.00
282.717,0.00
282.829,0.00
282.926,0.00
283.020,0.00
283.132,0.00
283.228,0.00
283.324,0.00
283.420,0.00
283.531,0.00
283.627,0.00
283.723,0.00
283.819,0.00
283.931,0.00
284.027,0.00
284.123,0.00
284.219,0.00
284.331,0.00
284.426,0.00
284.523,0.00
284.618,0.00
284.730,0.00
284.825,0.00
284.922,0.00
285.033,0.00
285.129,0.00
285.225,0.00
285.321,0.00
285.432,0.00
285.529,0.00
285.625,0.00
285.720,0.00
285.833,0.00
285.928,0.00
286.024,0.00
286.121,0.00
286.232,0.00
286.328,0.00
286.423,0.00
286.519,0.00
286.631,0.00
286.727,0.00
286.823,0.00
286.919,0.00
287.030,0.00
287.126,0.00
287.222,0.00
287.333,0.00
287.430,0.00
287.526,0.00
287.622,0.00
287.733,0.00
287.829,0.00
287.925,0.00
288.021,0.00
288.134,0.00
288.229,0.00
288.324,0.00
288.421,0.00
288.532,0.00
288.628,0.00
288.724,0.00
288.819,0.00
288.931,0.00
289.028,0.00
289.124,0.00
289.220,0.00
289.331,0.00
289.427,0.00
289.523,0.00
289.619,0.00
289.731,0.00
289.827,0.00
289.922,0.00
290.033,0.00
290.130,0.00
290.226,0.00
290.322,0.00
290.433,0.00
290.529,0.00
290.625,0.00
290.721,0.00
290.833,0.00
290.928,0.00
291.024,0.00
291.121,0.00
291.232,0.00
291.328,0.00
291.424,0.00
291.519,0.00
291.632,0.00
291.727,0.00
291.823,0.00
291.919,0.00
292.031,0.00
292.127,0.00
292.223,0.00
292.319,0.00
292.431,0.00
292.526,0.00
292.622,0.00
292.734,0.00
292.830,0.00
292.926,0.00
293.021,0.00
293.133,0.00
293.229,0.00
293.326,0.00
293.421,0.00
293.533,0.00
293.629,0.00
293.725,0.00
293.820,0.00
293.932,0.00
294.029,0.00
294.124,0.00
294.235,0.00
294.332,0.00
294.428,0.00
294.523,0.00
294.635,0.00
294.731,0.00
294.827,0.00
294.923,0.00
295.034,0.00
295.130,0.00
295.226,0.00
295.322,0.00
295.435,0.00
295.530,0.00
295.626,0.00
295.722,0.00
295.833,0.00
295.929,0.00
296.025,0.00
296.121,0.00
296.232,0.00
296.328,0.00
296.426,0.00
296.520,0.00
296.633,0.00
296.728,0.00
296.823,0.00
296.936,0.00
297.032,0.00
297.128,0.00
297.223,0.00
297.335,0.00
297.431,0.00
297.527,0.00
297.623,0.00
297.735,0.00
297.830,0.00
297.926,0.00
298.022,0.00
298.134,0.00
298.230,0.00
298.325,0.00
298.421,0.00
298.534,0.00
298.629,0.00
298.725,0.00
298.821,0.00
298.933,0.00
299.028,0.00
299.124,0.00
299.236,0.00
299.332,0.00
299.427,0.00
299.524,0.00
299.635,0.00
299.731,0.00
299.827,0.00
299.923,0.00
300.035,0.00
300.131,0.00
300.226,0.00
300.323,0.00
300.434,0.00
300.530,0.00
300.626,0.00
300.723,0.00
300.834,0.00
300.930,0.00
301.026,0.00
301.121,0.00
301.233,0.00
301.329,0.00
301.427,0.00
301.521,0.00
301.632,0.00
301.729,0.00
301.825,0.00
301.936,0.00
302.032,0.00
302.128,0.00
302.224,0.00
302.336,0.00
302.431,0.00
302.528,0.00
302.623,0.00
302.735,0.00
302.831,0.00
302.926,0.00
303.038,0.00
303.134,0.00
303.230,0.00
303.327,0.00
303.438,0.00
303.533,0.00
303.630,0.00
303.725,0.00
303.838,0.00
303.933,0.00
304.029,0.00
304.125,0.00
304.237,0.00
304.333,0.00
304.428,0.00
304.524,0.00
304.637,0.00
304.732,0.00
304.828,0.00
304.924,0.00
305.035,0.00
305.132,0.00
305.227,0.00
305.323,0.00
305.435,0.00
305.531,0.00
305.628,0.00
305.738,0.00
305.835,0.00
305.930,0.00
306.027,0.00
306.138,0.00
306.234,0.00
306.330,0.00
306.425,0.00
306.537,0.00
306.633,0.00
306.730,0.00
306.825,0.00
306.937,0.00
307.033,0.00
307.129,0.00
307.240,0.00
307.337,0.00
307.431,0.00
307.529,0.00
307.639,0.00
307.736,0.00
307.831,0.00
307.927,0.00
308.039,0.00
308.135,0.00
308.230,0.00
308.327,0.00
308.438,0.00
308.534,0.00
308.632,0.00
308.726,0.00
308.838,0.00
308.933,0.00
309.029,0.00
309.126,0.00
309.238,0.00
309.333,0.00
309.429,0.00
309.540,0.00
309.637,0.00
309.733,0.00
309.828,0.00
309.940,0.00
310.036,0.00
310.132,0.00
310.227,0.00
310.339,0.00
310.435,0.00
310.532,0.00
310.627,0.00
310.739,0.00
310.835,0.00
310.930,0.00
311.026,0.00
311.138,0.00
311.234,0.00
311.330,0.00
311.441,0.00
311.537,0.00
311.633,0.00
311.729,0.00
311.841,0.00
311.937,0.00
312.032,0.00
312.128,0.00
312.241,0.00
312.336,0.00
312.433,0.00
312.527,0.00
312.640,0.00
312.736,0.00
312.831,0.00
312.927,0.00
313.039,0.00
313.136,0.00
313.231,0.00
313.342,0.00
313.439,0.00
313.534,0.00
313.630,0.00
313.742,0.00
313.838,0.00
313.934,0.00
314.030,0.00
314.142,0.00
314.237,0.00
314.334,0.00
314.429,0.00
314.540,0.00
314.637,0.00
314.733,0.00
314.828,0.00
314.941,0.00
315.036,0.00
315.132,0.00
315.228,0.00
315.339,0.00
315.436,0.00
315.531,0.00
315.643,0.00
315.739,0.00
315.835,0.00
315.930,0.00
316.042,0.00
316.139,0.00
316.234,0.00
316.330,0.00
316.442,0.00
316.537,0.00
316.633,0.00
316.729,0.00
316.841,0.00
316.936,0.00
317.033,0.00
317.129,0.00
317.241,0.00
317.336,0.00
317.432,0.00
317.544,0.00
317.641,0.00
317.736,0.00
317.832,0.00
317.943,0.00
318.040,0.00
318.135,0.00
318.231,0.00
318.343,0.00
318.439,0.00
318.535,0.00
318.631,0.00
318.742,0.00
318.838,0.00
318.934,0.00
319.030,0.00
319.142,0.00
319.238,0.00
319.333,0.00
319.429,0.00
319.541,0.00
319.637,0.00
319.732,0.00
319.844,0.00
319.941,0.00
320.037,0.00
320.133,0.00
320.244,0.00
320.340,0.00
320.436,0.00
320.531,0.00
320.644,0.00
320.740,0.00
320.835,0.00
320.932,0.00
321.043,0.00
321.139,0.00
321.235,0.00
321.330,0.00
321.442,0.00
321.538,0.00
321.634,0.00
321.730,0.00
321.841,0.00
321.938,0.00
322.034,0.00
322.145,0.00
322.241,0.00
322.337,0.00
322.433,0.00
322.545,0.00
322.641,0.00
322.736,0.00
322.833,0.00
322.944,0.00
323.040,0.00
323.136,0.00
323.232,0.00
323.345,0.00
323.439,0.00
323.535,0.00
323.631,0.00
323.742,0.00
323.839,0.00
323.935,0.00
324.030,0.00
324.142,0.00
324.239,0.00
324.334,0.00
324.445,0.00
324.541,0.00
324.638,0.00
324.733,0.00
324.845,0.00
324.942,0.00
325.037,0.00
325.133,0.00
325.245,0.00
325.340,0.00
325.437,0.00
325.532,0.00
325.644,0.00
325.740,0.00
325.836,0.00
325.931,0.00
326.044,0.00
326.140,0.00
326.235,0.00
326.331,0.00
326.443,0.00
326.539,0.00
326.635,0.00
326.746,0.00
326.843,0.00
326.938,0.00
327.034,0.00
327.145,0.00
327.241,0.00
327.338,0.00
327.434,0.00
327.545,0.00
327.642,0.00
327.736,0.00
327.833,0.00
327.944,0.00
328.040,0.00
328.137,0.00
328.233,0.00
328.344,0.00
328.440,0.00
328.536,0.00
328.631,0.00
328.743,0.00
328.839,0.00
328.935,0.00
329.031,0.00
329.142,0.00
329.238,0.00
329.334,0.00
329.446,0.00
329.542,0.00
329.638,0.00
329.734,0.00
329.846,0.00
329.941,0.00
330.037,0.00
330.134,0.00
330.245,0.00
330.340,0.00
330.437,0.00
330.533,0.00
330.644,0.00
330.741,0.00
330.836,0.00
330.932,0.00
331.043,0.00
331.139,0.00
331.235,0.00
331.331,0.00
331.443,0.00
331.538,0.00
331.635,0.00
331.746,0.00
331.843,0.00
331.938,0.00
332.034,0.00
332.146,0.00
332.242,0.00
332.338,0.00
332.434,0.00
332.545,0.00
332.642,0.00
332.737,0.00
332.833,0.00
332.944,0.00
333.041,0.00
333.136,0.00
333.232,0.00
333.345,0.00
333.440,0.00
333.536,0.00
333.632,0.00
333.744,0.00
333.839,0.00
333.935,0.00
334.046,0.00
334.143,0.00
334.239,0.00
334.335,0.00
334.446,0.00
334.543,0.00
334.639,0.00
334.734,0.00
334.846,0.00
334.942,0.00
335.038,0.00
335.134,0.00
335.246,0.00
335.342,0.00
335.437,0.00
335.533,0.00
335.645,0.00
335.741,0.00
335.836,0.00
335.933,0.00
336.045,0.00
336.141,0.00
336.237,0.00
336.332,0.00
336.443,0.00
336.540,0.00
336.635,0.00
336.747,0.00
336.843,0.00
336.939,0.00
337.035,0.00
337.146,0.00
337.242,0.00
337.338,0.00
337.434,0.00
337.546,0.00
337.642,0.00
337.738,0.00
337.834,0.00
337.946,0.00
338.042,0.00
338.138,0.00
338.233,0.00
338.344,0.00
338.440,0.00
338.536,0.00
338.632,0.00
338.744,0.00
338.839,0.00
338.936,0.00
339.031,0.00
339.144,0.00
339.240,0.00
339.335,0.00
339.447,0.00
339.543,0.00
339.638,0.00
339.735,0.00
339.846,0.00
339.943,0.00
340.039,0.00
340.134,0.00
340.246,0.00
340.341,0.00
340.438,0.00
340.533,0.00
340.645,0.00
340.741,0.00
340.837,0.00
340.933,0.00
341.045,0.00
341.140,0.00
341.236,0.00
341.333,0.00
341.445,0.00
341.540,0.00
341.636,0.00
341.747,0.00
341.843,0.00
341.940,0.00
342.035,0.00
342.147,0.00
342.243,0.00
342.339,0.00
342.435,0.00
342.547,0.00
342.642,0.00
342.739,0.00
342.833,0.00
342.946,0.00
343.042,0.00
343.138,0.00
343.234,0.00
343.345,0.00
343.441,0.00
343.537,0.00
343.648,0.00
343.744,0.00
343.841,0.00
343.936,0.00
344.048,0.00
344.144,0.00
344.240,0.00
344.336,0.00
344.448,0.00
344.543,0.00
344.640,0.00
344.735,0.00
344.848,0.00
344.943,0.00
345.038,0.00
345.135,0.00
345.246,0.00
345.342,0.00
345.438,0.00
345.534,0.00
345.646,0.00
345.742,0.00
345.838,0.00
345.949,0.00
346.045,0.00
346.141,0.00
346.237,0.00
346.349,0.00
346.444,0.00
346.540,0.00
346.636,0.00
346.748,0.00
346.843,0.00
346.941,0.00
347.036,0.00
347.148,0.00
347.243,0.00
347.339,0.00
347.451,0.00
347.547,0.00
347.642,0.00
347.738,0.00
347.850,0.00
347.946,0.00
348.042,0.00
348.153,0.00
348.250,0.00
348.346,0.00
348.442,0.00
348.552,0.00
348.649,0.00
348.744,0.00
348.840,0.00
348.953,0.00
349.049,0.00
349.144,0.00
349.241,0.00
349.352,0.00
349.448,0.00
349.544,0.00
349.640,0.00
349.751,0.00
349.847,0.00
349.943,0.00
350.038,0.00
350.151,0.00
350.246,0.00
350.342,0.00
350.438,0.00
350.550,0.00
350.646,0.00
350.741,0.00
350.853,0.00
350.950,0.00
351.046,0.00
351.141,0.00
351.253,0.00
351.349,0.00
351.444,0.00
351.540,0.00
351.652,0.00
351.748,0.00
351.844,0.00
351.940,0.00
352.051,0.00
352.148,0.00
352.243,0.00
352.339,0.00
352.451,0.00
352.548,0.00
352.643,0.00
352.754,0.00
352.851,0.00
352.947,0.00
353.042,0.00
353.154,0.00
353.250,0.00
353.346,0.00
353.442,0.00
353.553,0.00
353.650,0.00
353.745,0.00
353.840,0.00
353.953,0.00
354.049,0.00
354.145,0.00
354.241,0.00
354.352,0.00
354.448,0.00
354.544,0.00
354.655,0.00
354.752,0.00
354.847,0.00
354.943,0.00
355.055,0.00
355.151,0.00
355.247,0.00
355.343,0.00
355.455,0.00
355.551,0.00
355.647,0.00
355.742,0.00
355.854,0.00
355.950,0.00
356.046,0.00
356.157,0.00
356.253,0.00
356.349,0.00
356.446,0.00
356.556,0.00
356.653,0.00
356.749,0.00
356.844,0.00
356.957,0.00
357.053,0.00
357.148,0.00
357.244,0.00
357.356,0.00
357.451,0.00
357.548,0.00
357.644,0.00
357.756,0.00
357.851,0.00
357.947,0.00
358.058,0.00
358.155,0.00
358.250,0.00
358.346,0.00
358.458,0.00
358.554,0.00
358.650,0.00
358.745,0.00
358.858,0.00
358.954,0.00
359.049,0.00
359.146,0.00
359.257,0.00
359.353,0.00
359.449,0.00
359.545,0.00
359.657,0.00
359.752,0.00
359.848,0.00
359.944,0.00
360.058,0.00
360.152,0.00
360.247,0.00
360.343,0.00
360.455,0.00
360.551,0.00
360.647,0.00
360.758,0.00
360.855,0.00
360.950,0.00
361.046,0.00
361.159,0.00
361.254,0.00
361.350,0.00
361.446,0.00
361.557,0.00
361.653,0.00
361.749,0.00
361.845,0.00
361.956,0.00
362.052,0.00
362.148,0.00
362.244,0.00
362.356,0.00
362.452,0.00
362.547,0.00
362.643,0.00
362.755,0.00
362.852,0.00
362.948,0.00
363.058,0.00
363.154,0.00
363.251,0.00
363.347,0.00
363.458,0.00
363.555,0.00
363.650,0.00
363.747,0.00
363.858,0.00
363.954,0.00
364.049,0.00
364.145,0.00
364.257,0.00
364.353,0.00
364.449,0.00
364.544,0.00
364.657,0.00
364.752,0.00
364.849,0.00
364.944,0.00
365.056,0.00
365.153,0.00
365.248,0.00
365.344,0.00
365.455,0.00
365.551,0.00
365.647,0.00
365.758,0.00
365.855,0.00
365.950,0.00
366.046,0.00
366.158,0.00
366.254,0.00
366.350,0.00
366.446,0.00
366.558,0.00
366.654,0.00
366.750,0.00
366.845,0.00
366.957,0.00
367.052,0.00
367.150,0.00
367.245,0.00
367.357,0.00
367.453,0.00
367.549,0.00
367.644,0.00
367.756,0.00
367.852,0.00
367.947,0.00
368.059,0.00
368.156,0.00
368.252,0.00
368.348,0.00
368.458,0.00
368.555,0.00
368.651,0.00
368.746,0.00
368.858,0.00
368.955,0.00
369.051,0.00
369.146,0.00
369.258,0.00
369.353,0.00
369.449,0.00
369.546,0.00
369.657,0.00
369.753,0.00
369.849,0.00
369.945,0.00
370.056,0.00
370.153,0.00
370.249,0.00
370.344,0.00
370.457,0.00
370.554,0.00
370.648,0.00
370.759,0.00
370.855,0.00
370.951,0.00
371.048,0.00
371.159,0.00
371.255,0.00
371.351,0.00
371.446,0.00
371.559,0.00
371.655,0.00
371.751,0.00
371.846,0.00
371.958,0.00
372.054,0.00
372.150,0.00
372.245,0.00
372.357,0.00
372.453,0.00
372.550,0.00
372.660,0.00
372.756,0.00
372.853,0.00
372.948,0.00
373.060,0.00
373.156,0.00
373.251,0.00
373.347,0.00
373.460,0.00
373.555,0.00
373.651,0.00
373.748,0.00
373.858,0.00
373.955,0.00
374.051,0.00
374.147,0.00
374.258,0.00
374.354,0.00
374.450,0.00
374.546,0.00
374.658,0.00
374.754,0.00
374.850,0.00
374.961,0.00
375.058,0.00
375.153,0.00
375.249,0.00
375.361,0.00
375.457,0.00
375.552,0.00
375.648,0.00
375.760,0.00
375.856,0.00
375.951,0.00
376.047,0.00
376.160,0.00
376.255,0.00
376.351,0.00
376.448,0.00
376.559,0.00
376.655,0.00
376.754,0.00
376.846,0.00
376.959,0.00
377.054,0.00
377.150,0.00
377.246,0.00
377.358,0.00
377.453,0.00
377.550,0.00
377.661,0.00
377.757,0.00
377.853,0.00
377.949,0.00
378.060,0.00
378.156,0.00
378.253,0.00
378.348,0.00
378.461,0.00
378.556,0.00
378.652,0.00
378.748,0.00
378.860,0.00
378.955,0.00
379.051,0.00
379.147,0.00
379.259,0.00
379.355,0.00
379.450,0.00
379.546,0.00
379.658,0.00
379.754,0.00
379.850,0.00
379.961,0.00
380.058,0.00
380.154,0.00
380.250,0.00
380.361,0.00
380.458,0.00
380.553,0.00
380.649,0.00
380.760,0.00
380.857,0.00
380.953,0.00
381.048,0.00
381.160,0.00
381.256,0.00
381.351,0.00
381.448,0.00
381.560,0.00
381.655,0.00
381.751,0.00
381.847,0.00
381.959,0.00
382.055,0.00
382.150,0.00
382.262,0.00
382.358,0.00
382.455,0.00
382.551,0.00
382.661,0.00
382.758,0.00
382.853,0.00
382.949,0.00
383.061,0.00
383.157,0.00
383.253,0.00
383.349,0.00
383.460,0.00
383.556,0.00
383.652,0.00
383.748,0.00
383.860,0.00
383.956,0.00
384.052,0.00
384.147,0.00
384.260,0.00
384.355,0.00
384.451,0.00
384.562,0.00
384.658,0.00
384.754,0.00
384.851,0.00
384.961,0.00
385.058,0.00
385.154,0.00
385.249,0.00
385.363,0.00
385.458,0.00
