时间(s),压力(mmHg)
349.573,0.15
349.773,0.06
349.979,0.09
350.173,0.08
350.372,0.08
350.580,0.05
350.774,0.10
350.972,0.12
351.178,0.11
351.373,0.07
351.572,0.07
351.778,0.08
351.973,0.11
352.172,0.08
352.379,0.12
352.573,0.08
352.773,0.06
352.978,0.07
353.174,0.10
353.371,0.08
353.579,0.11
353.773,0.08
353.971,0.08
354.179,0.07
354.374,0.09
354.573,0.08
354.778,0.06
354.974,0.07
355.171,0.05
355.378,0.08
355.573,0.08
355.773,0.05
355.979,0.11
356.173,0.07
356.371,0.07
356.579,0.07
356.774,0.07
356.973,0.07
357.178,0.07
357.374,0.10
357.572,0.08
357.777,0.07
357.975,0.08
358.172,0.06
358.378,0.07
358.572,0.08
358.771,0.05
358.978,0.07
359.173,0.07
359.371,0.10
359.578,0.06
359.773,0.08
359.973,0.07
360.179,0.07
360.373,0.06
360.572,0.06
360.778,0.06
360.973,0.06
361.172,0.08
361.379,0.10
361.573,0.06
361.771,0.09
361.977,0.06
362.173,0.08
362.372,0.10
362.578,0.07
362.774,0.10
362.972,0.09
363.179,0.06
363.373,0.06
363.572,0.07
363.779,0.08
363.974,0.07
364.171,0.05
364.378,0.05
364.573,0.07
364.771,0.09
364.978,0.07
365.172,0.10
365.371,0.07
365.578,0.06
365.772,0.09
365.972,0.08
366.178,0.06
366.372,0.07
366.572,0.07
366.778,0.07
366.973,0.08
367.171,0.07
367.378,0.07
367.573,0.09
367.771,0.09
367.978,0.07
368.173,0.08
368.372,0.07
368.578,0.10
368.774,0.06
368.971,0.05
369.177,0.05
369.372,0.07
369.571,0.07
369.778,0.07
369.973,0.10
370.171,0.08
370.377,0.05
370.572,0.11
370.772,0.08
370.978,0.06
371.172,0.07
371.371,0.06
371.577,0.09
371.773,0.08
371.971,0.12
372.178,0.10
372.372,0.07
372.573,0.05
372.778,0.07
372.972,0.12
373.171,0.06
373.378,0.08
373.572,0.10
373.771,0.09
373.977,0.08
374.172,0.09
374.372,0.12
374.577,0.12
374.772,0.13
374.972,0.11
375.178,0.10
375.372,0.10
375.572,0.05
375.778,0.08
375.973,0.12
376.172,0.10
376.377,0.04
376.573,0.11
376.771,0.10
376.977,0.08
377.173,0.10
377.371,0.09
377.577,0.06
377.772,0.10
377.971,0.12
378.178,0.10
378.373,0.07
378.571,0.08
378.777,0.08
378.972,0.05
379.171,0.10
379.377,0.10
379.574,0.09
379.772,0.13
379.977,0.09
380.172,0.06
380.370,0.09
380.577,0.10
380.772,0.12
380.970,0.10
381.177,0.10
381.372,0.07
381.571,0.04
381.777,0.11
381.973,0.06
382.170,0.09
382.377,0.12
382.573,0.07
382.771,0.11
382.978,0.13
383.173,0.12
383.371,0.07
383.577,0.12
383.772,0.11
383.970,0.06
384.178,0.09
384.373,0.06
384.570,0.09
384.777,0.09
384.973,0.09
385.170,0.10
385.376,0.10
385.572,0.09
385.771,0.10
385.977,0.11
386.173,0.09
386.371,0.07
386.577,0.10
386.772,0.13
386.970,0.09
387.177,0.08
387.372,0.08
387.571,0.07
387.777,0.10
387.973,0.09
388.170,0.07
388.376,0.11
388.572,0.08
388.771,0.08
388.977,0.12
389.172,0.06
389.370,0.12
389.577,0.10
389.772,0.10
389.970,0.11
390.177,0.10
390.372,0.09
390.570,0.12
390.776,0.10
390.973,0.07
391.170,0.09
391.377,0.08
391.572,0.08
391.770,0.09
391.976,0.05
392.172,0.09
392.371,0.09
392.577,0.14
392.771,0.10
392.970,0.07
393.177,0.12
393.372,0.08
393.570,0.09
393.776,0.10
393.971,0.08
394.170,0.09
394.376,0.10
394.572,0.10
394.770,0.10
394.976,0.11
395.173,0.11
395.370,0.10
395.577,0.10
395.772,0.09
395.971,0.09
396.177,0.08
396.372,0.09
396.570,0.09
396.776,0.09
396.972,0.11
397.170,0.10
397.376,0.12
397.572,0.11
397.770,0.10
397.977,0.12
398.172,0.12
398.369,0.10
398.576,0.10
398.771,0.09
398.969,0.10
399.177,0.10
399.372,0.09
399.570,0.10
399.777,0.11
399.971,0.10
400.170,0.10
400.377,0.11
400.572,0.07
400.770,0.10
400.976,0.09
401.173,0.10
401.370,0.12
401.577,0.10
401.770,0.07
401.970,0.10
402.176,0.11
402.373,0.10
402.570,0.09
402.776,0.09
402.971,0.09
403.170,0.09
403.376,0.09
403.571,0.09
403.770,0.11
403.977,0.09
404.171,0.08
404.370,0.09
404.576,0.10
404.773,0.10
404.970,0.10
405.177,0.10
405.372,0.12
405.570,0.08
405.776,0.09
405.971,0.12
406.170,0.12
406.377,0.12
406.572,0.10
406.770,0.09
406.976,0.10
407.172,0.08
407.369,0.11
407.576,0.09
407.772,0.10
407.970,0.09
408.177,0.07
408.370,0.11
408.570,0.10
408.777,0.10
408.972,0.02
409.169,0.08
409.376,0.09
409.571,0.08
409.769,0.08
409.975,0.07
410.172,0.09
410.370,0.09
410.576,0.10
410.771,0.11
410.969,0.11
411.176,0.08
411.373,0.12
411.570,0.09
411.776,0.11
411.971,0.09
412.169,0.12
412.375,0.07
412.571,0.13
412.769,0.12
412.976,0.08
413.172,0.10
413.370,0.11
413.576,0.10
413.771,0.11
413.970,0.12
414.175,0.08
414.370,0.10
414.569,0.11
414.776,0.11
414.971,0.09
415.170,0.05
415.376,0.13
415.570,0.10
415.769,0.12
415.976,0.11
416.170,0.11
416.369,0.10
416.575,0.09
416.771,0.13
416.970,0.10
417.176,0.11
417.371,0.12
417.569,0.11
417.777,0.11
417.971,0.09
418.170,0.11
418.376,0.11
418.570,0.12
418.769,0.08
418.976,0.11
419.171,0.06
419.370,0.06
419.576,0.12
419.771,0.13
419.969,0.11
420.177,0.10
420.371,0.09
420.569,0.07
420.775,0.13
420.971,0.12
421.169,0.06
421.376,0.12
421.571,0.08
421.769,0.10
421.976,0.06
422.170,0.07
422.369,0.08
422.575,0.12
422.770,0.10
422.970,0.09
423.176,0.06
423.371,0.09
423.569,0.08
423.776,0.10
423.971,0.07
424.169,0.11
424.375,0.11
424.571,0.10
424.769,0.07
424.976,0.06
425.170,0.05
425.368,0.07
425.575,0.06
425.770,0.05
425.969,0.04
426.175,0.08
426.370,0.05
426.569,0.06
426.775,0.11
426.971,0.06
427.169,0.09
427.376,0.04
427.570,0.03
427.768,0.04
427.975,0.07
428.170,0.06
428.369,0.05
428.575,0.07
428.771,0.03
428.969,0.05
429.176,0.13
429.416,0.05
429.610,0.08
429.809,0.06
430.016,0.05
430.211,0.06
430.409,0.07
430.617,0.05
430.810,0.08
431.008,0.10
431.215,0.07
431.410,0.07
431.609,0.07
431.815,0.07
432.009,0.09
432.209,0.03
432.416,0.06
432.610,0.06
432.809,0.09
433.015,0.05
433.211,0.06
433.408,0.10
433.616,0.08
433.810,0.08
434.009,0.06
434.215,0.04
434.411,0.08
434.609,0.11
434.815,0.06
435.009,0.08
435.209,0.03
435.416,0.09
435.611,0.09
435.809,0.06
436.015,0.11
436.211,0.08
436.408,0.07
436.615,0.06
436.810,0.09
437.008,0.04
437.215,0.10
437.410,0.08
437.609,0.07
437.815,0.05
438.009,0.09
438.209,0.13
438.415,0.06
438.610,0.05
438.808,0.10
439.015,0.07
439.210,0.06
439.408,0.08
439.614,0.03
439.947,0.06
440.094,0.06
440.216,0.11
440.409,0.06
440.608,0.08
440.815,0.10
441.010,0.10
441.208,0.08
441.415,0.06
441.610,0.08
441.808,0.05
442.014,0.10
442.209,0.10
442.409,0.07
442.614,0.08
442.955,0.06
443.067,0.11
443.216,0.11
443.563,0.06
443.707,0.08
443.815,0.10
444.010,0.10
444.208,0.11
444.415,0.09
444.610,0.11
444.811,0.06
445.121,0.09
445.241,0.08
445.408,0.10
445.615,0.10
445.809,0.10
446.008,0.10
446.215,0.12
446.409,0.09
446.608,0.05
446.815,0.10
447.010,0.07
447.207,0.09
447.414,0.06
447.611,0.09
447.808,0.08
448.014,0.06
448.210,0.09
448.407,0.11
448.615,0.07
448.809,0.05
449.008,0.10
449.215,0.07
449.409,0.08
449.608,0.07
449.814,0.12
450.010,0.11
450.208,0.10
450.415,0.08
450.609,0.08
450.808,0.10
451.015,0.15
451.209,0.07
451.408,0.10
451.615,0.08
451.810,0.10
452.007,0.08
452.214,0.10
452.410,0.07
452.609,0.08
452.814,0.10
453.010,0.10
453.208,0.09
453.415,0.09
453.609,0.08
453.808,0.08
454.014,0.07
454.209,0.06
454.407,0.10
454.615,0.07
454.808,0.12
455.008,0.07
455.214,0.09
455.409,0.11
455.608,0.09
455.814,0.07
456.009,0.06
456.207,0.09
456.414,0.08
456.608,0.09
456.809,0.07
457.015,0.09
457.209,0.12
457.408,0.11
457.615,0.11
457.808,0.11
458.008,0.10
458.213,0.10
458.410,0.07
458.608,0.10
458.814,0.08
459.009,0.11
459.207,0.08
459.415,0.09
459.609,0.10
459.808,0.09
460.015,0.11
460.210,0.09
460.407,0.08
460.613,0.11
460.810,0.08
461.008,0.10
461.213,0.08
461.409,0.08
461.608,0.10
461.814,0.10
462.009,0.11
462.207,0.09
462.414,0.10
462.609,0.06
462.807,0.08
463.015,0.12
463.209,0.10
463.407,0.10
463.615,0.10
463.810,0.08
464.009,0.10
464.214,0.09
464.409,0.09
464.609,0.08
464.814,0.09
465.009,0.10
465.207,0.10
465.414,0.10
465.609,0.10
465.807,0.10
466.014,0.10
466.209,0.09
466.407,0.06
466.613,0.08
466.809,0.09
467.008,0.11
467.213,0.08
467.409,0.10
467.608,0.08
467.814,0.12
468.009,0.08
468.207,0.08
468.414,0.07
468.609,0.10
468.807,0.06
469.013,0.10
469.210,0.09
469.407,0.10
469.614,0.09
469.809,0.08
470.007,0.07
470.214,0.10
470.413,0.04
470.608,0.09
470.814,0.08
471.009,0.10
471.207,0.09
471.414,0.11
471.608,0.03
471.807,0.09
472.013,0.07
472.209,0.09
472.407,0.09
472.613,0.10
472.808,0.09
473.007,0.08
473.213,0.06
473.409,0.07
473.607,0.10
473.813,0.08
474.009,0.08
474.207,0.12
474.414,0.06
474.609,0.10
474.807,0.09
475.014,0.08
475.208,0.10
475.407,0.10
475.614,0.08
475.808,0.09
476.007,0.12
476.215,0.10
476.409,0.08
476.607,0.10
476.813,0.11
477.009,0.08
477.207,0.11
477.413,0.09
477.608,0.09
477.808,0.08
478.013,0.11
478.208,0.11
478.406,0.11
478.614,0.08
478.808,0.08
479.007,0.07
479.214,0.11
479.408,0.04
479.607,0.10
479.813,0.07
480.008,0.12
480.208,0.09
480.413,0.10
480.608,0.07
480.807,0.08
481.014,0.10
481.208,0.05
481.407,0.08
481.613,0.08
481.808,0.09
482.006,0.11
482.214,0.10
482.408,0.09
482.606,0.08
482.814,0.08
483.008,0.10
483.207,0.09
483.412,0.08
483.608,0.09
483.808,0.08
484.015,0.09
484.208,0.10
484.407,0.11
484.613,0.08
484.808,0.09
485.006,0.05
485.214,0.08
485.408,0.10
485.607,0.06
485.814,0.08
486.053,0.08
486.248,0.08
486.447,0.11
486.653,0.09
486.848,0.03
487.047,0.08
487.253,0.05
487.448,0.11
487.648,0.12
487.854,0.08
488.049,0.10
488.248,0.07
488.454,0.08
488.648,0.13
488.847,0.07
489.056,0.08
489.248,0.17
489.447,0.16
489.653,0.10
489.848,0.05
490.046,0.10
490.253,0.14
490.447,0.06
490.648,0.08
490.853,0.07
491.048,0.10
491.246,0.12
491.455,0.08
491.648,0.10
491.847,0.10
492.052,0.08
492.247,0.09
492.446,0.05
492.653,0.07
492.848,0.12
493.047,0.09
493.253,0.12
493.447,0.08
493.647,0.09
493.853,0.14
494.048,0.08
494.246,0.11
494.453,0.10
494.648,0.11
494.846,0.08
495.052,0.08
495.248,0.14
495.446,0.13
495.655,0.09
495.847,0.12
496.047,0.10
496.253,0.09
496.448,0.13
496.646,0.10
496.852,0.09
497.048,0.12
497.247,0.08
497.452,0.13
497.648,0.13
497.847,0.07
498.052,0.15
498.248,0.06
498.446,0.08
498.653,0.10
498.847,0.09
499.046,0.08
499.253,0.08
499.448,0.11
499.646,0.10
499.852,0.14
500.048,0.08
500.246,0.12
500.452,0.13
500.648,0.09
500.846,0.11
501.052,0.11
501.247,0.12
501.446,0.08
501.653,0.12
501.847,0.13
502.046,0.13
502.254,0.10
502.447,0.12
502.647,0.07
502.853,0.07
503.048,0.09
503.246,0.07
503.453,0.08
503.648,0.11
503.846,0.10
504.052,0.09
504.247,0.10
504.446,0.10
504.653,0.10
504.847,0.13
505.046,0.10
505.252,0.10
505.447,0.13
505.646,0.13
505.853,0.08
506.048,0.08
506.245,0.14
506.452,0.08
506.648,0.09
506.845,0.11
507.052,0.14
507.247,0.08
507.446,0.10
507.652,0.13
507.847,0.11
508.046,0.08
508.255,0.08
508.447,0.09
508.646,0.10
508.852,0.13
509.047,0.10
509.246,0.09
509.451,0.07
509.647,0.13
509.845,0.08
510.052,0.08
510.248,0.08
510.446,0.14
510.652,0.09
510.854,0.09
511.046,0.13
511.252,0.14
511.447,0.09
511.645,0.09
511.851,0.08
512.047,0.08
512.246,0.10
512.452,0.10
512.647,0.14
512.845,0.10
513.052,0.14
513.247,0.11
513.445,0.09
513.652,0.07
513.847,0.10
514.045,0.08
514.252,0.06
514.446,0.09
514.645,0.11
514.852,0.05
515.047,0.13
515.245,0.08
515.452,0.11
515.647,0.07
515.845,0.09
516.052,0.06
516.246,0.06
516.445,0.06
516.652,0.09
516.846,0.07
517.045,0.10
517.252,0.10
517.446,0.07
517.645,0.06
517.852,0.08
518.046,0.08
518.245,0.07
518.452,0.07
518.647,0.09
518.846,0.08
519.052,0.12
519.247,0.07
519.446,0.10
519.653,0.07
519.846,0.10
520.046,0.13
520.252,0.09
520.446,0.11
520.645,0.04
520.851,0.09
521.046,0.09
521.245,0.09
521.459,0.07
521.647,0.06
521.846,0.05
522.052,0.08
522.247,0.07
522.445,0.08
522.651,0.15
522.846,0.08
523.046,0.08
523.251,0.06
523.446,0.09
523.645,0.10
523.851,0.09
524.046,0.08
524.245,0.09
524.452,0.08
524.646,0.09
524.845,0.10
525.051,0.08
525.247,0.07
525.445,0.09
525.653,0.08
525.847,0.09
526.046,0.15
526.252,0.09
526.446,0.12
526.645,0.09
526.851,0.09
527.046,0.12
527.245,0.10
527.451,0.09
527.647,0.10
527.845,0.09
528.052,0.07
528.246,0.09
528.445,0.08
528.652,0.10
528.847,0.08
529.045,0.08
529.251,0.11
529.447,0.10
529.645,0.09
529.851,0.06
530.046,0.09
530.245,0.06
530.451,0.09
530.647,0.09
530.844,0.08
531.052,0.08
531.246,0.06
531.445,0.08
531.652,0.09
531.847,0.09
532.045,0.08
532.251,0.08
532.446,0.08
532.644,0.11
532.851,0.09
533.046,0.06
533.245,0.08
533.451,0.09
533.646,0.09
533.845,0.09
534.051,0.08
534.246,0.08
534.445,0.07
534.651,0.09
534.846,0.07
535.045,0.09
535.252,0.10
535.446,0.08
535.645,0.09
535.851,0.07
536.047,0.06
536.245,0.10
536.451,0.09
536.646,0.07
536.845,0.10
537.050,0.09
537.246,0.08
537.444,0.06
537.653,0.08
537.846,0.09
538.045,0.08
538.251,0.07
538.447,0.09
538.645,0.09
538.853,0.09
539.046,0.08
539.244,0.10
539.451,0.07
539.646,0.07
539.844,0.07
540.051,0.09
540.247,0.08
540.445,0.09
540.650,0.08
540.845,0.08
541.044,0.08
541.250,0.09
541.458,0.07
541.645,0.07
541.851,0.06
542.045,0.10
542.244,0.10
542.451,0.07
542.645,0.09
542.844,0.10
543.051,0.07
543.246,0.06
543.444,0.08
543.650,0.12
543.846,0.07
544.044,0.08
544.251,0.10
544.446,0.10
544.644,0.08
544.850,0.06
545.045,0.09
545.244,0.09
545.450,0.07
545.645,0.09
545.844,0.11
546.050,0.10
546.245,0.07
546.445,0.08
546.651,0.05
546.846,0.09
547.044,0.11
547.251,0.12
547.446,0.09
547.645,0.10
547.851,0.08
548.046,0.08
548.244,0.09
548.451,0.09
548.647,0.08
548.844,0.10
549.051,0.10
549.246,0.11
549.444,0.09
549.651,0.09
549.845,0.10
550.044,0.06
550.251,0.08
550.445,0.07
550.644,0.08
550.850,0.07
551.046,0.08
551.245,0.08
551.451,0.08
551.646,0.08
551.844,0.05
552.051,0.10
552.245,0.07
552.446,0.07
552.652,0.08
552.845,0.09
553.044,0.08
553.250,0.04
553.446,0.08
553.643,0.09
553.851,0.06
554.045,0.08
554.244,0.07
554.450,0.11
554.645,0.10
554.844,0.09
555.050,0.08
555.246,0.08
555.443,0.06
555.652,0.08
555.845,0.13
556.043,0.11
556.251,0.09
556.446,0.10
556.644,0.06
556.851,0.10
557.046,0.11
557.243,0.08
557.450,0.11
557.645,0.07
557.844,0.07
558.050,0.11
558.246,0.09
558.444,0.09
558.650,0.08
558.845,0.12
559.046,0.05
559.251,0.09
559.445,0.08
559.643,0.09
559.852,0.09
560.045,0.10
560.243,0.09
560.450,0.10
560.646,0.10
560.844,0.08
561.050,0.08
561.245,0.11
561.443,0.10
561.650,0.07
561.845,0.10
562.044,0.08
562.250,0.10
562.446,0.14
562.643,0.10
562.850,0.13
563.045,0.11
563.244,0.12
563.450,0.09
563.645,0.09
563.844,0.08
564.050,0.11
564.246,0.15
564.444,0.10
564.650,0.07
564.844,0.09
565.044,0.10
565.250,0.12
565.444,0.09
565.643,0.08
565.850,0.08
566.045,0.07
566.243,0.16
566.450,0.08
566.645,0.13
566.843,0.10
567.050,0.09
567.244,0.12
567.444,0.13
567.650,0.07
567.845,0.11
568.043,0.08
568.250,0.08
568.445,0.13
568.643,0.08
568.849,0.10
569.045,0.13
569.243,0.07
569.449,0.07
569.646,0.12
569.844,0.07
570.051,0.13
570.245,0.11
570.444,0.10
570.651,0.09
570.846,0.11
571.044,0.09
571.250,0.12
571.445,0.07
571.644,0.09
571.850,0.13
572.045,0.11
572.243,0.13
572.451,0.10
572.644,0.07
572.843,0.10
573.050,0.15
573.245,0.09
573.443,0.12
573.650,0.08
573.844,0.09
574.043,0.12
574.250,0.10
574.445,0.10
574.643,0.13
574.849,0.10
575.045,0.07
575.243,0.12
575.449,0.13
575.644,0.08
575.843,0.11
576.050,0.07
576.244,0.09
576.443,0.08
576.650,0.10
576.845,0.13
577.043,0.11
577.249,0.10
577.444,0.11
577.644,0.12
577.850,0.10
578.044,0.13
578.244,0.11
578.450,0.10
578.645,0.12
578.842,0.14
579.049,0.14
579.245,0.09
579.443,0.13
579.649,0.10
579.845,0.11
580.045,0.12
580.250,0.06
580.445,0.11
580.643,0.11
580.850,0.13
581.045,0.10
581.242,0.11
581.450,0.10
581.644,0.07
581.842,0.08
582.050,0.07
582.244,0.07
582.443,0.12
582.649,0.11
582.844,0.07
583.043,0.13
583.249,0.12
583.444,0.12
583.643,0.10
583.849,0.09
584.044,0.14
584.245,0.12
584.449,0.10
584.645,0.10
584.842,0.11
585.049,0.07
585.245,0.09
585.443,0.10
585.649,0.07
585.845,0.13
586.043,0.12
586.249,0.11
586.443,0.12
586.643,0.12
586.849,0.09
587.043,0.10
587.242,0.11
587.449,0.11
587.644,0.12
587.842,0.12
588.049,0.12
588.245,0.11
588.442,0.10
588.649,0.12
588.844,0.12
589.043,0.13
589.249,0.12
589.444,0.13
589.643,0.12
589.849,0.11
590.044,0.10
590.242,0.13
590.449,0.11
590.644,0.09
590.842,0.10
591.050,0.10
591.244,0.09
591.443,0.10
591.648,0.12
591.844,0.12
592.042,0.12
592.249,0.13
592.443,0.13
592.642,0.14
592.849,0.10
593.044,0.12
593.242,0.11
593.450,0.15
593.644,0.12
593.843,0.10
594.049,0.11
594.244,0.12
594.442,0.13
594.648,0.09
594.844,0.09
595.043,0.10
595.249,0.11
595.443,0.13
595.642,0.12
595.849,0.15
596.043,0.10
596.243,0.12
596.449,0.11
596.643,0.10
596.842,0.12
597.048,0.12
597.243,0.14
597.442,0.12
597.648,0.12
597.844,0.15
598.042,0.13
598.249,0.13
598.444,0.12
598.642,0.11
598.848,0.10
599.043,0.10
599.242,0.15
599.448,0.13
599.643,0.11
599.842,0.12
600.049,0.10
600.244,0.13
600.441,0.13
600.648,0.14
600.843,0.15
601.041,0.10
601.248,0.12
601.444,0.12
601.642,0.12
601.848,0.13
602.044,0.09
602.242,0.09
602.449,0.09
602.644,0.13
602.842,0.11
603.048,0.13
603.243,0.11
603.442,0.11
603.648,0.16
603.843,0.07
604.041,0.12
604.248,0.12
604.443,0.11
604.642,0.10
604.848,0.12
605.043,0.08
605.241,0.08
605.449,0.08
605.643,0.13
605.842,0.11
606.048,0.14
606.243,0.14
606.442,0.11
606.648,0.09
606.844,0.13
607.041,0.13
607.248,0.13
607.443,0.12
607.641,0.08
607.848,0.12
608.043,0.12
608.242,0.12
608.449,0.08
608.643,0.14
608.841,0.07
609.047,0.10
609.243,0.13
609.441,0.13
609.648,0.09
609.844,0.11
610.042,0.14
610.249,0.10
610.442,0.11
610.641,0.13
610.848,0.13
611.043,0.09
611.242,0.13
611.449,0.09
611.643,0.09
611.842,0.15
612.048,0.11
612.244,0.11
612.442,0.12
612.647,0.10
612.843,0.13
613.041,0.10
613.248,0.10
613.443,0.11
613.641,0.14
613.847,0.10
614.044,0.14
614.241,0.16
614.449,0.10
614.643,0.09
614.842,0.11
615.048,0.12
615.243,0.14
615.441,0.08
615.648,0.11
615.844,0.11
616.042,0.11
616.249,0.12
616.443,0.13
616.642,0.13
616.849,0.07
617.043,0.12
617.242,0.12
617.449,0.12
617.644,0.10
617.842,0.13
618.049,0.12
618.242,0.12
618.441,0.06
618.647,0.10
618.842,0.09
619.042,0.13
619.247,0.14
619.443,0.13
619.641,0.06
619.848,0.12
620.043,0.14
620.241,0.12
620.448,0.13
620.642,0.10
620.841,0.08
621.048,0.13
621.243,0.14
621.441,0.13
621.648,0.11
621.843,0.08
622.041,0.13
622.247,0.13
622.442,0.13
622.642,0.13
622.847,0.13
623.042,0.12
623.241,0.05
623.448,0.12
623.642,0.07
623.841,0.07
624.048,0.12
624.243,0.15
624.440,0.04
624.647,0.13
624.842,0.14
625.040,0.11
625.248,0.11
625.443,0.12
625.641,0.12
625.847,0.09
626.042,0.09
626.241,0.13
626.448,0.06
626.643,0.11
626.841,0.06
627.048,0.08
627.243,0.11
627.441,0.11
627.647,0.10
627.842,0.13
628.041,0.09
628.247,0.11
628.442,0.12
628.642,0.07
628.848,0.12
629.043,0.06
629.242,0.14
629.447,0.12
629.643,0.07
629.841,0.07
630.048,0.10
630.242,0.07
630.441,0.08
630.647,0.12
630.843,0.10
631.042,0.05
631.248,0.11
631.442,0.09
631.641,0.07
631.847,0.09
632.042,0.11
632.243,0.13
632.448,0.11
632.642,0.05
632.841,0.10
633.047,0.14
633.242,0.12
633.440,0.08
633.647,0.08
633.842,0.07
634.040,0.08
634.247,0.09
634.442,0.16
634.641,0.06
634.848,0.08
635.041,0.03
635.241,0.10
635.448,0.06
635.642,0.07
635.841,0.11
636.047,0.09
636.242,0.04
636.441,0.12
636.646,0.05
636.842,0.07
637.041,0.09
637.247,0.08
637.442,0.10
637.640,0.08
637.846,0.05
638.042,0.08
638.241,0.08
638.447,0.10
638.642,0.07
638.840,0.07
639.047,0.08
639.242,0.08
639.440,0.10
639.646,0.09
639.842,0.07
640.040,0.07
640.247,0.10
640.441,0.08
640.640,0.06
640.848,0.04
641.042,0.17
641.240,0.10
641.447,0.07
641.642,0.06
641.840,0.09
642.047,0.05
642.242,0.06
642.440,0.09
642.647,0.13
642.841,0.07
643.040,0.09
643.247,0.08
643.442,0.10
643.640,0.09
643.847,0.08
644.042,0.07
644.240,0.08
644.446,0.06
644.642,0.07
644.840,0.07
645.048,0.06
645.242,0.06
645.441,0.06
645.647,0.06
645.842,0.10
646.040,0.13
646.246,0.09
646.441,0.11
646.640,0.12
646.847,0.12
647.042,0.05
647.240,0.05
647.447,0.10
647.641,0.07
647.840,0.07
648.046,0.08
648.241,0.08
648.440,0.05
648.646,0.10
648.842,0.11
649.040,0.08
649.247,0.11
649.441,0.07
649.640,0.12
649.847,0.07
650.042,0.07
650.240,0.08
650.447,0.08
650.642,0.10
650.840,0.06
651.046,0.07
651.243,0.08
651.440,0.05
651.646,0.09
651.841,0.08
652.039,0.08
652.247,0.10
652.441,0.09
652.639,0.10
652.846,0.11
653.041,0.07
653.240,0.09
653.446,0.06
653.646,0.08
653.841,0.08
654.047,0.08
654.242,0.10
654.440,0.08
654.646,0.08
654.841,0.12
655.040,0.10
655.246,0.10
655.441,0.08
655.640,0.10
655.846,0.15
656.041,0.09
656.240,0.10
656.446,0.10
656.642,0.08
656.840,0.11
657.047,0.08
657.242,0.12
657.440,0.07
657.647,0.12
657.841,0.09
658.040,0.11
658.247,0.17
658.442,0.10
658.640,0.12
658.848,0.11
659.041,0.12
659.240,0.14
659.446,0.12
