时间(s),压力(mmHg)
132.525,0.00
132.637,0.00
132.733,0.00
132.829,0.00
132.925,0.00
133.037,0.00
133.132,0.00
133.228,0.00
133.325,0.00
133.436,0.00
133.533,0.00
133.628,0.00
133.724,0.00
133.835,0.00
133.931,0.00
134.028,0.00
134.138,0.00
134.234,0.00
134.330,0.00
134.426,0.00
134.538,0.00
134.634,0.00
134.732,0.00
134.826,0.00
134.938,0.00
135.034,0.00
135.129,0.00
135.225,0.00
135.337,0.00
135.433,0.00
135.529,0.00
135.625,0.00
135.736,0.00
135.832,0.00
135.928,0.00
136.024,0.00
136.136,0.00
136.231,0.00
136.328,0.00
136.439,0.00
136.535,0.00
136.631,0.00
136.727,0.00
136.838,0.00
136.935,0.00
137.031,0.00
137.126,0.00
137.240,0.00
137.334,0.00
137.430,0.00
137.526,0.00
137.638,0.00
137.733,0.00
137.831,0.00
137.925,0.00
138.037,0.00
138.132,0.00
138.229,0.00
138.325,0.00
138.437,0.00
138.532,0.00
138.628,0.00
138.724,0.00
138.836,0.00
138.932,0.00
139.028,0.00
139.139,0.00
139.235,0.00
139.330,0.00
139.427,0.00
139.539,0.00
139.634,0.00
139.730,0.00
139.826,0.00
139.939,0.00
140.033,0.00
140.130,0.00
140.226,0.00
140.338,0.00
140.433,0.00
140.530,0.00
140.626,0.00
140.737,0.00
140.833,0.00
140.929,0.00
141.024,0.00
141.136,0.00
141.233,0.00
141.328,0.00
141.439,0.00
141.535,0.00
141.632,0.00
